0.3486543699638214 (38.0, 46.24932431938871)
0.4808295195760061 (36.0, 46.647615158762406)
0.590043613578253 (38.0, 46.24932431938871)
0.3941227349724078 (82.0, -28.618176042508374)
0.5429621131004089 (89.7997772825746, -21.999999999999996)
0.4417810055068306 (82.8492607088319, -28.0)
0.5053403200603047 (84.0, -27.12931993250108)
0.45793753065068765 (44.0, 44.8998886412873)
0.45852812273030724 (99.27738916792686, -6.0)
0.05207882212016608 (46.0, 44.39594576084623)
0.5525778453784543 (46.0, 44.39594576084623)
0.5795846459605304 (48.0, 43.86342439892262)
0.25761158968957704 (47.49736834815167, 44.0)
0.14523352409360937 (93.29523031752481, -18.0)
0.3312434378504365 (50.0, 43.30127018922193)
0.5619496279818291 (52.0, 42.708313008125245)
0.5848975970961643 (52.0, 42.708313008125245)
0.5963416052121528 (54.0, 42.08325082500162)
0.49871796884707836 (89.7997772825746, -21.999999999999996)
0.100590665171223 (99.27738916792686, -6.0)
0.3307217529942007 (56.0, 41.42463035441595)
0.5105056274438009 (99.6794863550169, -4.0)
0.38048088310082534 (58.0, 40.7308237088326)
0.5612153694095653 (92.0, -19.595917942265423)
0.41316029710970825 (60.0, 40.0)
0.4178820144058582 (62.0, 39.23009049186606)
0.4638944603715468 (93.29523031752481, -18.0)
0.15548650862019817 (80.0, 29.999999999999993)
0.28160729044656735 (64.0, 38.4187454245971)
0.477852005603536 (94.0, -17.058722109231987)
0.5874148589543601 (66.0, 37.5632799419859)
0.5953662035833989 (94.74175425861608, -16.0)
0.5737113373590007 (99.27738916792686, -6.0)
0.5011044193835645 (96.0, -14.000000000000002)
0.21807861894488703 (70.0, 35.70714214271425)
0.24235087363031793 (73.32121111929342, 34.0)
0.5008515691326834 (97.07728879609277, -12.0)
0.22630894222047013 (76.0, 32.49615361854384)
0.12571643083045278 (74.0, 33.63034344160047)
0.5137910181288415 (99.91996797437437, 2.0)
0.2769950836737119 (76.0, 32.49615361854384)
0.3206541446377832 (76.8374908491942, 32.0)
0.3072720384869881 (78.0, 31.28897569432403)
0.202547240417204 (86.0, 25.51470164434615)
0.3022422773028878 (99.27738916792686, -6.0)
0.38927894787329964 (82.0, 28.618176042508374)
0.5517895274758041 (82.8492607088319, 28.0)
None
0.2852129892328371 (85.41662601625049, 26.0)
0.40503585334921705 (86.0, 25.51470164434615)
0.32678283020093657 (88.0, 23.748684174075834)
0.28738928586278434 (99.91996797437437, 2.0)
0.17279519404043303 (99.6794863550169, 4.0)
0.5963475513238016 (92.0, 19.595917942265423)
0.2765015062428929 (94.0, 17.058722109231987)
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
0.5553903121766147 (66.0, -37.5632799419859)
0.47363179564419183 (66.0, -37.5632799419859)
0.556774982008507 (13.999999999999986, 49.50757517794626)
0.43044513272201906 (15.999999999999986, 49.35585071701227)
0.4454983665900932 (68.0, -36.66060555964671)
0.5877431007790767 (69.39740629158989, -36.0)
0.5487639482805606 (70.0, -35.70714214271425)
0.29216541543917285 (76.8374908491942, -32.0)
0.3381266742949779 (20.0, 48.98979485566356)
0.5704098495757588 (84.0, -27.12931993250108)
0.4192510839054801 (72.0, -34.698703145794944)
0.4788838185655482 (24.0, 48.53864439804639)
0.19557715655410363 (24.0, 48.53864439804639)
0.22098624274646964 (26.0, 48.28043081829325)
0.37938379899999125 (26.0, 48.28043081829325)
0.06214873862630265 (28.0, 48.0)
0.4320533512022098 (28.0, 48.0)
0.3634269415917371 (30.0, 47.69696007084728)
0.4636475916843177 (30.0, 47.69696007084728)
0.03000872819125506 (84.0, -27.12931993250108)
0.417363131989912 (78.0, -31.28897569432403)
0.5853380493530235 (78.0, -31.28897569432403)
0.24944483312006746 (34.0, 47.02127178203499)
0.4057451913875612 (86.0, -25.51470164434615)
0.05736574190454009 (80.0, -29.999999999999993)
0.5670312605593261 (38.0, 46.24932431938871)
0.4246414683236433 (88.0, -23.748684174075834)
0.40479117535605785 (40.0, 45.8257569495584)
0.5965754608736352 (40.0, 45.8257569495584)
0.40946191235794976 (46.0, 44.39594576084623)
0.46225676208824296 (42.0, 45.37620521815371)
0.20614895378347559 (84.0, -27.12931993250108)
0.39843973524138804 (44.0, 44.8998886412873)
0.33615962401191635 (47.49736834815167, 44.0)
0.08327137726942695 (85.41662601625049, -26.0)
0.43751921089597756 (47.49736834815167, 44.0)
0.42628785594710744 (48.0, 43.86342439892262)
0.4825896964701235 (50.0, 43.30127018922193)
0.4429245574195507 (50.0, 43.30127018922193)
0.41182397845452984 (52.0, 42.708313008125245)
0.5149340114288429 (94.0, -17.058722109231987)
0.5174080674224555 (94.74175425861608, -16.0)
0.2844779699903446 (98.71170143402453, -8.0)
0.09678258310356164 (90.0, -21.794494717703365)
0.2864495561244726 (56.0, 41.42463035441595)
0.44500845098506264 (58.0, 40.7308237088326)
0.5482444446041862 (58.0, 40.7308237088326)
0.2444661987856366 (64.99230723708769, 38.0)
0.22277581556720522 (60.0, 40.0)
0.09203450361300536 (68.0, 36.66060555964671)
0.5273415278565176 (62.0, 39.23009049186606)
0.5606028811166912 (94.0, -17.058722109231987)
0.43041441941315606 (64.0, 38.4187454245971)
0.4069780141362417 (94.74175425861608, -16.0)
0.4221663741736884 (76.0, 32.49615361854384)
0.36164322785234004 (76.8374908491942, 32.0)
0.4022275864447681 (68.0, 36.66060555964671)
0.19393489023745553 (69.39740629158989, 36.0)
0.4926528767763691 (99.6794863550169, -4.0)
0.5846303458741922 (76.0, 32.49615361854384)
0.47469419220052755 (97.07728879609277, -12.0)
0.2637948911843669 (74.0, 33.63034344160047)
0.14907927873362606 (98.0, -9.94987437106621)
0.3450294558789971 (82.0, 28.618176042508374)
0.442070751928077 (98.71170143402453, -8.0)
0.3970541711159284 (78.0, 31.28897569432403)
0.5980594411725881 (86.0, 25.51470164434615)
0.34065697636157044 (90.0, 21.794494717703365)
0.20776360099580463 (82.0, 28.618176042508374)
0.5032051717370365 (99.6794863550169, -4.0)
0.5778279019609647 (84.0, 27.12931993250108)
0.5766320243029199 (86.0, 25.51470164434615)
0.15994390600300168 (100.0, 0.0)
0.44391149550677567 (88.0, 23.748684174075834)
0.5487394543869296 (90.0, 21.794494717703365)
0.5128260266277629 (92.0, 19.595917942265423)
0.13617537415690126 (94.0, 17.058722109231987)
0.4824980811115296 (96.0, 14.000000000000002)
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
0.5403427473555378 (15.999999999999986, 49.35585071701227)
0.45903172575910894 (84.0, -27.12931993250108)
0.5587814078185664 (18.0, 49.18333050943175)
0.4832870486578934 (68.0, -36.66060555964671)
0.3744376949612865 (20.0, 48.98979485566356)
0.5428042057838512 (76.0, -32.49615361854384)
0.19229894179869123 (22.0, 48.774993593028796)
0.49086002379374977 (76.8374908491942, -32.0)
0.17328638385292533 (24.0, 48.53864439804639)
0.5576464772542409 (78.0, -31.28897569432403)
0.38747552302812494 (26.0, 48.28043081829325)
0.3764917860703767 (73.32121111929342, -34.0)
0.1102073704661267 (28.0, 48.0)
0.33102451561663815 (30.0, 47.69696007084728)
0.3437016828839563 (30.0, 47.69696007084728)
0.5655257964981067 (76.0, -32.49615361854384)
0.03141872238863679 (32.0, 47.37087712930804)
0.5724333611855628 (76.8374908491942, -32.0)
0.3340918353178008 (34.0, 47.02127178203499)
0.5341034279060161 (78.0, -31.28897569432403)
0.46897752260553033 (36.0, 46.647615158762406)
0.5287212627023214 (39.191835884530846, 46.0)
0.07909227224771863 (38.0, 46.24932431938871)
0.29243673563431055 (39.191835884530846, 46.0)
0.3565426169395269 (40.0, 45.8257569495584)
0.5967896164577284 (46.0, 44.39594576084623)
0.5472815267340836 (82.0, -28.618176042508374)
0.3545427667477071 (93.29523031752481, -18.0)
0.5048467582000348 (82.8492607088319, -28.0)
0.3952617179605728 (84.0, -27.12931993250108)
0.2802631568511747 (46.0, 44.39594576084623)
0.5830527637774713 (47.49736834815167, 44.0)
0.27144284539660324 (48.0, 43.86342439892262)
0.03450030201582268 (50.0, 43.30127018922193)
0.2974614144137936 (50.0, 43.30127018922193)
0.37044378509534104 (52.0, 42.708313008125245)
0.5535644257840752 (93.29523031752481, -18.0)
0.5646992756982928 (88.0, -23.748684174075834)
0.10037486746768112 (94.0, -17.058722109231987)
0.47944752389029255 (60.0, 40.0)
0.2733280762132092 (56.0, 41.42463035441595)
0.4166894480684372 (90.0, -21.794494717703365)
0.42707813158399355 (58.0, 40.7308237088326)
0.27551244700572003 (96.0, -14.000000000000002)
0.4817322405165966 (91.6515138991168, -20.0)
0.5095417787874466 (64.0, 38.4187454245971)
0.5611146488037364 (97.07728879609277, -12.0)
0.04080708912751566 (66.0, 37.5632799419859)
0.3259885262274437 (64.0, 38.4187454245971)
0.40941997080247794 (94.0, -17.058722109231987)
0.5762297413506146 (66.0, 37.5632799419859)
0.40771561546464014 (94.74175425861608, -16.0)
0.2919848711178979 (72.0, 34.698703145794944)
0.281672262519379 (70.0, 35.70714214271425)
0.49568452142187835 (82.0, 28.618176042508374)
0.32342153122149164 (72.0, 34.698703145794944)
0.21510882790320834 (78.0, 31.28897569432403)
0.4699388724368653 (74.0, 33.63034344160047)
0.598688418449267 (98.0, -9.94987437106621)
0.5653717413115376 (98.0, -9.94987437106621)
0.5456556438087294 (78.0, 31.28897569432403)
0.24270932984041288 (98.71170143402453, -8.0)
0.3347938226376438 (88.0, 23.748684174075834)
0.5940116523588089 (82.0, 28.618176042508374)
0.46742096969349867 (82.0, 28.618176042508374)
None
0.32710903004815667 (85.41662601625049, 26.0)
None
0.23562881794697013 (88.0, 23.748684174075834)
0.30460350923567886 (90.0, 21.794494717703365)
0.47073776524271277 (92.0, 19.595917942265423)
0.5508187777084329 (92.0, 19.595917942265423)
0.45917725742965276 (96.0, 14.000000000000002)
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
0.1538577526245107 (20.0, 48.98979485566356)
0.5623648494889849 (22.0, 48.774993593028796)
0.5487603297433451 (22.0, 48.774993593028796)
0.12135685269504547 (68.0, -36.66060555964671)
0.3141779651846017 (24.0, 48.53864439804639)
0.23476054312794936 (28.0, 48.0)
0.07248408580321249 (26.0, 48.28043081829325)
0.5887707608562869 (82.0, -28.618176042508374)
0.23411880602004603 (28.0, 48.0)
0.19711653422242717 (78.0, -31.28897569432403)
0.5340221896565016 (30.0, 47.69696007084728)
0.10655166238907095 (73.32121111929342, -34.0)
0.5733897232236824 (32.0, 47.37087712930804)
0.5718583240986722 (80.0, -29.999999999999993)
0.28963353895287963 (86.0, -25.51470164434615)
0.1554900941301712 (76.0, -32.49615361854384)
0.4986660169051255 (76.8374908491942, -32.0)
0.21554441266523974 (82.8492607088319, -28.0)
0.5857010626017068 (78.0, -31.28897569432403)
0.5239085992890258 (78.0, -31.28897569432403)
0.39363922191812545 (40.0, 45.8257569495584)
0.49851279603867404 (42.0, 45.37620521815371)
0.05921894000929365 (42.0, 45.37620521815371)
0.5555777107526929 (46.0, 44.39594576084623)
0.5329651139948981 (44.0, 44.8998886412873)
0.5686326615331678 (82.0, -28.618176042508374)
0.14543569668946502 (82.8492607088319, -28.0)
0.2832282217404522 (48.0, 43.86342439892262)
0.570028603880696 (52.0, 42.708313008125245)
0.3296001980423503 (56.0, 41.42463035441595)
0.5517047504568449 (50.0, 43.30127018922193)
0.4259489390014868 (62.0, 39.23009049186606)
0.15943365519709649 (52.0, 42.708313008125245)
0.06314999556190613 (92.0, -19.595917942265423)
0.22738244834825602 (54.0, 42.08325082500162)
0.26838040194395874 (88.0, -23.748684174075834)
0.565848115251643 (58.0, 40.7308237088326)
0.5304811085199225 (60.0, 40.0)
0.5666362732103735 (90.0, -21.794494717703365)
0.5563267873158845 (90.0, -21.794494717703365)
0.47095142528015327 (60.0, 40.0)
0.5872554604727692 (62.0, 39.23009049186606)
0.566497107100135 (99.27738916792686, -6.0)
0.5289085994239316 (64.0, 38.4187454245971)
0.32981659257213297 (64.99230723708769, 38.0)
0.2855262226001209 (66.0, 37.5632799419859)
0.41386048974644346 (94.0, -17.058722109231987)
0.5918928988372958 (72.0, 34.698703145794944)
0.36184171390035863 (94.74175425861608, -16.0)
0.41400513079547063 (70.0, 35.70714214271425)
0.5781320957132954 (76.0, 32.49615361854384)
0.2962137004787214 (96.0, -14.000000000000002)
0.04002365755204249 (78.0, 31.28897569432403)
0.5139329496299562 (97.07728879609277, -12.0)
0.42064280325609726 (99.91996797437437, -2.0)
0.35806133055023764 (76.8374908491942, 32.0)
0.5976316978790547 (78.0, 31.28897569432403)
0.5012353584962967 (86.0, 25.51470164434615)
0.49503843510773227 (98.71170143402453, -8.0)
0.12855268013866036 (82.0, 28.618176042508374)
0.22392183251437064 (99.27738916792686, -6.0)
0.38638286327066307 (99.6794863550169, -4.0)
0.3998390546162368 (85.41662601625049, 26.0)
0.543774818673861 (88.0, 23.748684174075834)
0.5607350616286928 (88.0, 23.748684174075834)
0.3658565534785981 (90.0, 21.794494717703365)
0.561300029621506 (92.0, 19.595917942265423)
0.3376228614885645 (94.74175425861608, 16.0)
0.32235025447258764 (96.0, 14.000000000000002)
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
0.2545048674611744 (24.0, 48.53864439804639)
0.49237005118974275 (26.0, 48.28043081829325)
0.4746981390723452 (26.0, 48.28043081829325)
0.37688022357316003 (68.0, -36.66060555964671)
0.3235173758085264 (74.0, -33.63034344160047)
0.45378476609088636 (30.0, 47.69696007084728)
0.18448426491177805 (80.0, -29.999999999999993)
0.34587176247428464 (32.0, 47.37087712930804)
0.5128356806307469 (32.0, 47.37087712930804)
0.5650825630437987 (72.0, -34.698703145794944)
0.25002878346027024 (34.0, 47.02127178203499)
0.4703483684842586 (73.32121111929342, -34.0)
0.3442200417263088 (36.0, 46.647615158762406)
0.1638368514967426 (80.0, -29.999999999999993)
0.22642784344498598 (40.0, 45.8257569495584)
0.4675738453392524 (76.0, -32.49615361854384)
0.46438550780876486 (40.0, 45.8257569495584)
0.3021699853009596 (42.0, 45.37620521815371)
0.3102199883417028 (42.0, 45.37620521815371)
0.506074200296125 (44.0, 44.8998886412873)
0.4110885263286757 (50.0, 43.30127018922193)
0.5255177549404509 (46.0, 44.39594576084623)
0.36942066812050545 (46.0, 44.39594576084623)
0.4395151528023611 (47.49736834815167, 44.0)
0.45908751571650647 (82.0, -28.618176042508374)
0.38401078965146856 (87.72684879784524, -24.0)
0.518366948052168 (82.8492607088319, -28.0)
0.3670800960781909 (84.0, -27.12931993250108)
0.38250233198674394 (54.0, 42.08325082500162)
0.4128381543434603 (54.0, 42.08325082500162)
0.5081569207050877 (86.0, -25.51470164434615)
0.4777916402840017 (94.74175425861608, -16.0)
0.3604278371679655 (64.0, 38.4187454245971)
0.41378781339149684 (87.72684879784524, -24.0)
0.4319761037988188 (70.0, 35.70714214271425)
0.3760027905992176 (60.0, 40.0)
0.42136750879960566 (94.0, -17.058722109231987)
0.4227612298101353 (62.0, 39.23009049186606)
0.48419430087706555 (66.0, 37.5632799419859)
0.15944983960155437 (64.0, 38.4187454245971)
0.3097408696454087 (64.99230723708769, 38.0)
0.3444997162881996 (66.0, 37.5632799419859)
0.11647060890697875 (99.27738916792686, -6.0)
0.5693797966171547 (93.29523031752481, -18.0)
0.49004561763387566 (93.29523031752481, -18.0)
0.3580713042126652 (98.0, -9.94987437106621)
0.49592606547657014 (72.0, 34.698703145794944)
0.5868327664432917 (73.32121111929342, 34.0)
0.5924493697428358 (73.32121111929342, 34.0)
0.5733851549912468 (99.27738916792686, -6.0)
0.38121604049215707 (76.0, 32.49615361854384)
0.5920969169442795 (82.8492607088319, 28.0)
0.5917282627583794 (82.8492607088319, 28.0)
0.186594642998867 (80.0, 29.999999999999993)
0.5925406319180755 (98.0, -9.94987437106621)
0.22638696385727358 (82.0, 28.618176042508374)
0.5671670450778201 (98.71170143402453, -8.0)
0.1492162835325193 (99.27738916792686, -6.0)
0.19134708253732588 (86.0, 25.51470164434615)
0.4800446716778953 (99.6794863550169, -4.0)
0.4558709134640895 (99.91996797437437, -2.0)
0.49292038887536327 (90.0, 21.794494717703365)
0.28727905189262976 (91.6515138991168, 20.0)
0.5434956532193917 (94.74175425861608, 16.0)
0.32003238129456546 (96.0, 14.000000000000002)
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
0.37851835391976096 (64.99230723708769, -38.0)
0.13919565441729473 (30.0, 47.69696007084728)
0.47996455044303343 (76.0, -32.49615361854384)
0.3765329308169173 (84.0, -27.12931993250108)
0.06802264488213795 (68.0, -36.66060555964671)
0.4444220516632102 (74.0, -33.63034344160047)
0.31936378383268854 (36.0, 46.647615158762406)
0.5834016932984025 (36.0, 46.647615158762406)
0.33809464778420645 (84.0, -27.12931993250108)
0.4771834700868907 (38.0, 46.24932431938871)
0.5637007845668458 (39.191835884530846, 46.0)
0.38885408029059604 (40.0, 45.8257569495584)
0.4510759733127442 (74.0, -33.63034344160047)
0.5645906933524023 (74.0, -33.63034344160047)
0.5974545686412512 (44.0, 44.8998886412873)
0.42315268342598605 (44.0, 44.8998886412873)
0.47285394556663424 (76.8374908491942, -32.0)
0.3432251092533084 (46.0, 44.39594576084623)
0.1273330270107219 (82.8492607088319, -28.0)
0.3248403875154961 (48.0, 43.86342439892262)
0.4186193144962052 (50.0, 43.30127018922193)
0.3794077409067717 (50.0, 43.30127018922193)
0.36651390075346635 (52.0, 42.708313008125245)
0.18392648976046364 (90.0, -21.794494717703365)
0.07399650160823318 (82.0, -28.618176042508374)
0.5488392963110332 (87.72684879784524, -24.0)
0.372196409570405 (56.0, 41.42463035441595)
0.09720249568671273 (56.0, 41.42463035441595)
0.30155359000056847 (60.0, 40.0)
0.5968958267523338 (58.0, 40.7308237088326)
0.2576072091282767 (86.0, -25.51470164434615)
0.5673801420057467 (60.0, 40.0)
0.5598854184919654 (91.6515138991168, -20.0)
0.3184247134239389 (62.0, 39.23009049186606)
0.3793188148767726 (64.99230723708769, 38.0)
0.4463222210460683 (66.0, 37.5632799419859)
0.4789434299996324 (90.0, -21.794494717703365)
0.5743017259546922 (94.0, -17.058722109231987)
0.44682060138141305 (68.0, 36.66060555964671)
0.37081871700665636 (91.6515138991168, -20.0)
0.572503361785726 (70.0, 35.70714214271425)
0.3275179223614188 (73.32121111929342, 34.0)
0.04147399812427301 (72.0, 34.698703145794944)
0.5986912910904345 (94.0, -17.058722109231987)
0.4356927984107823 (94.0, -17.058722109231987)
0.4680877678111065 (98.0, -9.94987437106621)
0.374592131072059 (76.0, 32.49615361854384)
0.433964254547927 (78.0, 31.28897569432403)
0.42896837231859725 (82.0, 28.618176042508374)
0.42907951173865844 (80.0, 29.999999999999993)
0.4284351855983694 (97.07728879609277, -12.0)
0.44953246395772195 (82.0, 28.618176042508374)
0.4272115716030369 (98.0, -9.94987437106621)
0.29904301284280943 (98.71170143402453, -8.0)
0.4523660194093227 (85.41662601625049, 26.0)
0.47286203072832345 (99.27738916792686, -6.0)
0.543335316657379 (88.0, 23.748684174075834)
0.32227459622958715 (90.0, 21.794494717703365)
0.13680692302381214 (91.6515138991168, 20.0)
0.1451905645595041 (93.29523031752481, 18.0)
0.4894662427470982 (96.0, 14.000000000000002)
0.5609026486854282 (96.0, 14.000000000000002)
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
0.281412918382261 (64.0, -38.4187454245971)
0.2788844166248014 (34.0, 47.02127178203499)
0.4972938474596143 (74.0, -33.63034344160047)
0.18302746256571753 (36.0, 46.647615158762406)
0.4986566978498151 (38.0, 46.24932431938871)
0.27014628505681537 (38.0, 46.24932431938871)
0.5800221603357081 (39.191835884530846, 46.0)
0.4932351036287585 (40.0, 45.8257569495584)
0.4956264623351182 (70.0, -35.70714214271425)
0.37506977850546264 (42.0, 45.37620521815371)
0.5130808053114592 (72.0, -34.698703145794944)
0.11590802937284579 (44.0, 44.8998886412873)
0.4378958771276658 (82.0, -28.618176042508374)
0.12725881588980997 (74.0, -33.63034344160047)
0.4092427116637557 (48.0, 43.86342439892262)
0.24594611518420906 (80.0, -29.999999999999993)
0.43781719148060344 (50.0, 43.30127018922193)
0.5385538460903985 (50.0, 43.30127018922193)
0.5822308710483869 (78.0, -31.28897569432403)
0.09732112430488239 (52.0, 42.708313008125245)
0.2668533417139948 (54.0, 42.08325082500162)
0.1254938879810963 (54.0, 42.08325082500162)
0.410281928136627 (58.0, 40.7308237088326)
0.3460953254308997 (85.41662601625049, -26.0)
0.318415475303538 (82.0, -28.618176042508374)
0.3039255341853475 (58.0, 40.7308237088326)
0.370191620547757 (87.72684879784524, -24.0)
0.49743433584351654 (84.0, -27.12931993250108)
0.5476554835930004 (66.0, 37.5632799419859)
0.5304167615814059 (89.7997772825746, -21.999999999999996)
0.5324702493941119 (64.0, 38.4187454245971)
0.4711848979300278 (64.0, 38.4187454245971)
0.4914948183231212 (66.0, 37.5632799419859)
0.5670617475004844 (88.0, -23.748684174075834)
0.5207886449917196 (68.0, 36.66060555964671)
0.47309542312528646 (93.29523031752481, -18.0)
0.5770318259977336 (70.0, 35.70714214271425)
0.5152114618636557 (94.0, -17.058722109231987)
0.04477650985874847 (74.0, 33.63034344160047)
0.2763635560075323 (92.0, -19.595917942265423)
0.4489251706898918 (74.0, 33.63034344160047)
0.45778985033919317 (93.29523031752481, -18.0)
0.5423499722458034 (93.29523031752481, -18.0)
0.5229104450625506 (76.8374908491942, 32.0)
0.2761630796830414 (94.74175425861608, -16.0)
0.3058035874058976 (80.0, 29.999999999999993)
0.42720076775062255 (96.0, -14.000000000000002)
0.4902002015185471 (85.41662601625049, 26.0)
0.34975865193718975 (82.8492607088319, 28.0)
0.09156720318707212 (88.0, 23.748684174075834)
0.491803771870368 (86.0, 25.51470164434615)
0.5929100888484055 (86.0, 25.51470164434615)
0.07082138002845753 (88.0, 23.748684174075834)
0.5202841446328039 (90.0, 21.794494717703365)
0.5202841446328039 (90.0, 21.794494717703365)
0.043621726761357164 (92.0, 19.595917942265423)
0.4620707853493149 (99.91996797437437, -2.0)
0.43292568969494133 (96.0, 14.000000000000002)
0.1738744991750707 (98.0, 9.94987437106621)
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
0.35982846223888904 (36.0, 46.647615158762406)
0.11944309287627286 (38.0, 46.24932431938871)
0.20637386881698336 (39.191835884530846, 46.0)
0.3118354890265804 (40.0, 45.8257569495584)
0.4650610173744565 (66.0, -37.5632799419859)
0.3046273993169876 (42.0, 45.37620521815371)
0.4398660169980687 (68.0, -36.66060555964671)
0.35283642191275705 (44.0, 44.8998886412873)
0.30902128987519945 (76.8374908491942, -32.0)
0.45894638877488436 (46.0, 44.39594576084623)
0.43800633780312304 (47.49736834815167, 44.0)
0.10042452109515444 (48.0, 43.86342439892262)
0.2705823061565795 (80.0, -29.999999999999993)
0.46715560585390814 (50.0, 43.30127018922193)
0.051295342853511616 (74.0, -33.63034344160047)
0.16432897136826105 (52.0, 42.708313008125245)
0.5673009701802542 (86.0, -25.51470164434615)
0.3429495901686057 (54.0, 42.08325082500162)
0.2861015722248582 (76.8374908491942, -32.0)
0.3675953090171382 (56.0, 41.42463035441595)
0.5221087811489561 (82.8492607088319, -28.0)
0.546769956722682 (60.0, 40.0)
0.16365755427825515 (80.0, -29.999999999999993)
0.45811166383310276 (60.0, 40.0)
0.5884811819403467 (62.0, 39.23009049186606)
0.4525059563956396 (62.0, 39.23009049186606)
0.47862801203429695 (82.8492607088319, -28.0)
0.4169584473001222 (87.72684879784524, -24.0)
0.5398644520358062 (66.0, 37.5632799419859)
0.40072525399695164 (66.0, 37.5632799419859)
0.4410692697390558 (89.7997772825746, -21.999999999999996)
0.4517788755502913 (70.0, 35.70714214271425)
0.5548522505007843 (70.0, 35.70714214271425)
0.3211280428252073 (72.0, 34.698703145794944)
0.40731573598510584 (74.0, 33.63034344160047)
0.5498616669801067 (76.0, 32.49615361854384)
0.43763656992005284 (74.0, 33.63034344160047)
0.3237397529004217 (76.0, 32.49615361854384)
0.3769544025938697 (94.74175425861608, -16.0)
0.3200136836386877 (92.0, -19.595917942265423)
0.13887298984641536 (78.0, 31.28897569432403)
0.5757503062218748 (93.29523031752481, -18.0)
0.43112178885509544 (94.0, -17.058722109231987)
0.5348047840013529 (84.0, 27.12931993250108)
0.5590592322311482 (82.0, 28.618176042508374)
0.3920812927370922 (84.0, 27.12931993250108)
0.4864048218499306 (96.0, -14.000000000000002)
0.5508258134165689 (86.0, 25.51470164434615)
0.015768140859318235 (90.0, 21.794494717703365)
0.16378429554077734 (98.0, -9.94987437106621)
0.5499572688958542 (98.71170143402453, -8.0)
0.5545601848966764 (98.71170143402453, -8.0)
0.42484205171603867 (99.27738916792686, -6.0)
0.4700489771924296 (94.0, 17.058722109231987)
0.5890707608058559 (94.0, 17.058722109231987)
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
0.41007829002731067 (62.0, -39.23009049186606)
0.5372549685328492 (42.0, 45.37620521815371)
0.5929825085823445 (42.0, 45.37620521815371)
0.08950351383497146 (44.0, 44.8998886412873)
0.38696436108325527 (72.0, -34.698703145794944)
0.45287637173277073 (46.0, 44.39594576084623)
0.3567095549097244 (70.0, -35.70714214271425)
0.4883939679810678 (48.0, 43.86342439892262)
0.48086274620831426 (72.0, -34.698703145794944)
0.493774256474642 (50.0, 43.30127018922193)
0.2508037844249027 (70.0, -35.70714214271425)
0.10917560001452224 (52.0, 42.708313008125245)
0.5999247604120022 (52.0, 42.708313008125245)
0.2622201282150782 (54.0, 42.08325082500162)
0.46431023464559773 (73.32121111929342, -34.0)
0.12206242561771145 (74.0, -33.63034344160047)
0.37697391467768043 (78.0, -31.28897569432403)
0.19460839660813467 (58.0, 40.7308237088326)
0.5877795043983893 (76.0, -32.49615361854384)
0.5822103193555537 (60.0, 40.0)
0.28225721616161853 (58.0, 40.7308237088326)
0.1601415924169196 (82.0, -28.618176042508374)
0.48042454150479375 (86.0, -25.51470164434615)
0.0873075193684658 (64.0, 38.4187454245971)
0.4603708727298199 (64.99230723708769, 38.0)
0.5824760988613793 (85.41662601625049, -26.0)
0.5861803541566003 (82.0, -28.618176042508374)
0.310857595051106 (68.0, 36.66060555964671)
0.5405075825882459 (69.39740629158989, 36.0)
0.4154240664468238 (93.29523031752481, -18.0)
0.48442619621989597 (85.41662601625049, -26.0)
0.44938432459319555 (72.0, 34.698703145794944)
0.3508547375600782 (73.32121111929342, 34.0)
0.5903560554814791 (87.72684879784524, -24.0)
0.23461133669650028 (76.0, 32.49615361854384)
0.38346214510762294 (76.0, 32.49615361854384)
0.41064399822357284 (76.8374908491942, 32.0)
0.510932171810034 (93.29523031752481, -18.0)
0.37972741053579606 (80.0, 29.999999999999993)
0.37917461914476186 (80.0, 29.999999999999993)
0.1932670231055617 (82.8492607088319, 28.0)
0.3035870972636478 (82.8492607088319, 28.0)
0.044991454777329666 (94.0, -17.058722109231987)
0.3407800953638786 (97.07728879609277, -12.0)
0.5327274067619904 (86.0, 25.51470164434615)
0.5832340821498879 (92.0, 19.595917942265423)
0.19888131201290915 (88.0, 23.748684174075834)
0.5687181442899687 (97.07728879609277, -12.0)
0.28364598872919516 (90.0, 21.794494717703365)
0.5434380422427949 (92.0, 19.595917942265423)
