1.3744655204648275 (0.0, 50.0)
None
1.3636184863171965 (-4.0, 49.95998398718719)
1.6637620574118015 (-4.0, 49.95998398718719)
None
1.6080822736031906 (-8.0, 49.83974317750845)
1.7052645431818687 (-8.0, 49.83974317750845)
1.3979870090670747 (-8.0, 49.83974317750845)
None
0.7865708836396397 (-12.0, 49.63869458396343)
1.2766441131305302 (-12.0, 49.63869458396343)
1.443410890057692 (-12.0, 49.63869458396343)
1.802843652679429 (-16.0, 49.35585071701227)
1.860023775894869 (-16.0, 49.35585071701227)
1.0692416682554393 (-16.0, 49.35585071701227)
0.6760658419899086 (-16.0, 49.35585071701227)
1.9992441088519546 (-16.0, 49.35585071701227)
1.2227641478410645 (-16.0, 49.35585071701227)
None
None
1.715568614068203 (-20.0, 48.98979485566356)
1.4236525442056103 (-20.0, 48.98979485566356)
None
1.0221366098924212 (-20.0, 48.98979485566356)
1.1991523268242998 (-20.0, 48.98979485566356)
0.8825969226065205 (-20.0, 48.98979485566356)
0.9527048262972034 (-20.0, 48.98979485566356)
1.6720935618244526 (-20.0, 48.98979485566356)
0.4443613396720671 (-20.0, 48.98979485566356)
1.9144775449216862 (-20.0, 48.98979485566356)
1.7317711495302166 (-20.0, 48.98979485566356)
0.5596895784735946 (-20.0, 48.98979485566356)
1.9199221951728798 (-20.0, 48.98979485566356)
1.5774768275799886 (-20.0, 48.98979485566356)
0.8924084818371562 (-20.0, 48.98979485566356)
1.5476046054676733 (-16.0, 49.35585071701227)
1.4238879571716365 (-20.0, 48.98979485566356)
1.4201041470249847 (-20.0, 48.98979485566356)
1.4406020927947472 (-20.0, 48.98979485566356)
1.4933417724163742 (-20.0, 48.98979485566356)
0.5796919913314977 (-16.0, 49.35585071701227)
1.2581419516969952 (-16.0, 49.35585071701227)
1.8743295910846713 (-20.0, 48.98979485566356)
1.1743294249847838 (-16.0, 49.35585071701227)
1.4221346634599217 (-16.0, 49.35585071701227)
0.5483067823261686 (-16.0, 49.35585071701227)
1.7911852205492105 (-12.0, 49.63869458396343)
0.8850841038361299 (-16.0, 49.35585071701227)
1.5722692664851998 (-16.0, 49.35585071701227)
1.6004786116029284 (-16.0, 49.35585071701227)
1.3041313424444811 (-16.0, 49.35585071701227)
1.8576800403082232 (-12.0, 49.63869458396343)
1.4442366186453006 (-16.0, 49.35585071701227)
1.236054489379239 (-12.0, 49.63869458396343)
1.8494568125661142 (-16.0, 49.35585071701227)
1.9206342464582404 (-16.0, 49.35585071701227)
1.906664015110353 (-12.0, 49.63869458396343)
1.8579320020256627 (-16.0, 49.35585071701227)
1.8944156437773996 (-12.0, 49.63869458396343)
1.9765462772824032 (-16.0, 49.35585071701227)
1.4746161580600696 (-12.0, 49.63869458396343)
1.6036918253385442 (-12.0, 49.63869458396343)
1.185050897510557 (-12.0, 49.63869458396343)
1.9274317108194232 (-8.0, 49.83974317750845)
1.9079441483728934 (-16.0, 49.35585071701227)
1.6677467984102718 (-8.0, 49.83974317750845)
1.8675074934379483 (-16.0, 49.35585071701227)
1.5236442732775326 (-12.0, 49.63869458396343)
1.955500303278335 (-16.0, 49.35585071701227)
1.6730789651712918 (-16.0, 49.35585071701227)
1.883149452606149 (-12.0, 49.63869458396343)
1.5278358305622504 (48.0, 43.86342439892262)
1.975436848337001 (44.0, 44.8998886412873)
0.9397828578384801 (44.0, 44.8998886412873)
1.0167284359771978 (40.0, 45.8257569495584)
1.4032322941251854 (36.0, 46.647615158762406)
0.8416403093435453 (36.0, 46.647615158762406)
0.47215307779888394 (32.0, 47.37087712930804)
1.0228056555756737 (28.0, 48.0)
1.9860809831336717 (24.0, 48.53864439804639)
0.34371625182711113 (24.0, 48.53864439804639)
1.5465953189857482 (20.0, 48.98979485566356)
0.9008994930479854 (20.0, 48.98979485566356)
1.7215415809582408 (15.999999999999986, 49.35585071701227)
1.354040088437599 (12.000000000000014, 49.63869458396342)
0.9863364659329819 (12.000000000000014, 49.63869458396342)
1.559299577577939 (8.0, 49.83974317750845)
0.7123460890200207 (8.0, 49.83974317750845)
1.0201672744913783 (4.0, 49.95998398718719)
0.8485474008682968 (4.0, 49.95998398718719)
None
1.8193997514019826 (0.0, 50.0)
1.719488375314033 (0.0, 50.0)
None
1.1240230808012242 (-4.0, 49.95998398718719)
None
1.184127477100726 (-8.0, 49.83974317750845)
0.6626181422696357 (-8.0, 49.83974317750845)
None
1.277192542159533 (-12.0, 49.63869458396343)
0.7524083954254746 (-12.0, 49.63869458396343)
1.0120619286943502 (-12.0, 49.63869458396343)
1.3987211439672464 (-12.0, 49.63869458396343)
None
1.4699567919772807 (-16.0, 49.35585071701227)
1.2114859143331715 (-16.0, 49.35585071701227)
1.6122175228762652 (-16.0, 49.35585071701227)
0.2690766565128995 (-16.0, 49.35585071701227)
1.9424757752246429 (-16.0, 49.35585071701227)
1.2438746545507162 (-16.0, 49.35585071701227)
1.522194379698888 (-16.0, 49.35585071701227)
None
1.5298879318459362 (-16.0, 49.35585071701227)
1.8592947213247857 (-20.0, 48.98979485566356)
1.8900650692389995 (-20.0, 48.98979485566356)
1.7049243681385056 (-20.0, 48.98979485566356)
1.6736559166831046 (-20.0, 48.98979485566356)
1.7021847509209642 (-20.0, 48.98979485566356)
1.4319805356912956 (-20.0, 48.98979485566356)
1.4874286415678921 (-16.0, 49.35585071701227)
1.4973223601269194 (-20.0, 48.98979485566356)
1.5540877025305302 (-20.0, 48.98979485566356)
0.9690661387908409 (-16.0, 49.35585071701227)
1.8330895325440808 (-16.0, 49.35585071701227)
1.8467484707023138 (-20.0, 48.98979485566356)
0.6492493184705245 (-16.0, 49.35585071701227)
0.8708421308277163 (-16.0, 49.35585071701227)
0.5766065361184158 (-16.0, 49.35585071701227)
1.1861765587723279 (-16.0, 49.35585071701227)
1.5646783097793606 (-16.0, 49.35585071701227)
0.5577595619244579 (-16.0, 49.35585071701227)
1.5119001796629505 (-16.0, 49.35585071701227)
1.1173864328024006 (-16.0, 49.35585071701227)
1.5195534923597482 (-16.0, 49.35585071701227)
1.9590842496979484 (-16.0, 49.35585071701227)
1.4487809210541474 (-16.0, 49.35585071701227)
1.3982619393119378 (-12.0, 49.63869458396343)
1.8385456681770758 (-16.0, 49.35585071701227)
0.822689232882892 (-12.0, 49.63869458396343)
1.840863669287858 (-12.0, 49.63869458396343)
0.813268266019305 (-12.0, 49.63869458396343)
1.465778238778874 (-8.0, 49.83974317750845)
1.3030290336971257 (-12.0, 49.63869458396343)
1.7110440746354643 (-12.0, 49.63869458396343)
1.8971350106399687 (-12.0, 49.63869458396343)
1.6309090539922844 (-12.0, 49.63869458396343)
1.8731610204226339 (-4.0, 49.95998398718719)
1.7676922440571168 (-12.0, 49.63869458396343)
1.7550130858533042 (-8.0, 49.83974317750845)
1.3808276314429784 (-8.0, 49.83974317750845)
1.4941203948565875 (-8.0, 49.83974317750845)
1.8838448637862055 (-8.0, 49.83974317750845)
1.3925886762399522 (-8.0, 49.83974317750845)
1.9880425265986894 (4.0, 49.95998398718719)
1.4508671498715457 (-8.0, 49.83974317750845)
1.8330438266325233 (-4.0, 49.95998398718719)
1.6312498356170937 (-8.0, 49.83974317750845)
1.8275084186180053 (-8.0, 49.83974317750845)
1.8885737499328734 (-8.0, 49.83974317750845)
1.5354063815155776 (-8.0, 49.83974317750845)
None
1.881288141212944 (48.0, 43.86342439892262)
0.28654369719834016 (48.0, 43.86342439892262)
1.9397053605694636 (44.0, 44.8998886412873)
1.9230279873214569 (40.0, 45.8257569495584)
1.7102168804504438 (36.0, 46.647615158762406)
1.7421344048760932 (36.0, 46.647615158762406)
1.4420447283314126 (32.0, 47.37087712930804)
1.5148796825805442 (28.0, 48.0)
1.34707785880191 (28.0, 48.0)
0.7491834333018215 (24.0, 48.53864439804639)
1.3547398039318614 (20.0, 48.98979485566356)
0.48921963309912153 (20.0, 48.98979485566356)
1.0449277847610847 (15.999999999999986, 49.35585071701227)
0.9452597960683985 (15.999999999999986, 49.35585071701227)
1.5919492205821157 (12.000000000000014, 49.63869458396342)
1.6122361701093277 (8.0, 49.83974317750845)
0.3711212905796773 (8.0, 49.83974317750845)
1.6355551410164346 (4.0, 49.95998398718719)
1.533348202608459 (4.0, 49.95998398718719)
1.5112576003130693 (4.0, 49.95998398718719)
1.1241805660386768 (0.0, 50.0)
0.952211120558745 (0.0, 50.0)
1.8478996189821626 (-4.0, 49.95998398718719)
0.1373743106577577 (-4.0, 49.95998398718719)
1.7230575088810811 (-4.0, 49.95998398718719)
1.3770942603237386 (-8.0, 49.83974317750845)
0.9611232633795709 (-8.0, 49.83974317750845)
1.8507304481965092 (-8.0, 49.83974317750845)
1.859891287497561 (-8.0, 49.83974317750845)
1.2257310453042485 (-12.0, 49.63869458396343)
1.4018215640686584 (-12.0, 49.63869458396343)
1.0199950426223743 (-12.0, 49.63869458396343)
1.766712219291081 (-12.0, 49.63869458396343)
1.7350997390710978 (-12.0, 49.63869458396343)
None
1.7892774171042651 (-16.0, 49.35585071701227)
0.8060101320174916 (-16.0, 49.35585071701227)
None
0.6737881961434682 (-16.0, 49.35585071701227)
1.1097136564992764 (-16.0, 49.35585071701227)
1.9792207669912847 (-16.0, 49.35585071701227)
0.5392841507213921 (-16.0, 49.35585071701227)
0.7282289828046713 (-16.0, 49.35585071701227)
1.5297087747516316 (-16.0, 49.35585071701227)
0.6581237734399057 (-16.0, 49.35585071701227)
0.987572149772926 (-16.0, 49.35585071701227)
1.1758247020241614 (-16.0, 49.35585071701227)
0.7719390942171123 (-16.0, 49.35585071701227)
0.7290842962711077 (-16.0, 49.35585071701227)
1.1899193922093139 (-16.0, 49.35585071701227)
1.9834018556535766 (-16.0, 49.35585071701227)
0.2095741433362028 (-16.0, 49.35585071701227)
1.577663126084811 (-16.0, 49.35585071701227)
1.439310688881709 (-16.0, 49.35585071701227)
0.6693051174196505 (-16.0, 49.35585071701227)
1.1999762405926087 (-16.0, 49.35585071701227)
1.155033902330771 (-16.0, 49.35585071701227)
1.5554041448634557 (-16.0, 49.35585071701227)
1.958638467656043 (-12.0, 49.63869458396343)
1.5120015386971168 (-16.0, 49.35585071701227)
1.0376958972469317 (-12.0, 49.63869458396343)
1.911118423731473 (-16.0, 49.35585071701227)
0.4370623439690034 (-12.0, 49.63869458396343)
1.7354668454274558 (-8.0, 49.83974317750845)
0.941371301056444 (-12.0, 49.63869458396343)
1.6437543635053349 (-12.0, 49.63869458396343)
1.705339830156604 (-12.0, 49.63869458396343)
1.551318766116621 (-12.0, 49.63869458396343)
1.9901596573526756 (-8.0, 49.83974317750845)
1.809811224515616 (-12.0, 49.63869458396343)
1.5718745794869047 (-8.0, 49.83974317750845)
1.4364852177606509 (-8.0, 49.83974317750845)
1.4255981424965658 (-8.0, 49.83974317750845)
1.8342325956837167 (-4.0, 49.95998398718719)
1.5655648358044454 (-8.0, 49.83974317750845)
1.9965171644479294 (-4.0, 49.95998398718719)
1.8849443976338827 (-8.0, 49.83974317750845)
1.7736426177066626 (-4.0, 49.95998398718719)
1.7538246765701355 (-4.0, 49.95998398718719)
1.713807738349612 (-4.0, 49.95998398718719)
1.9122626650011283 (4.0, 49.95998398718719)
1.7949635587752077 (-4.0, 49.95998398718719)
None
1.971488185485104 (-4.0, 49.95998398718719)
None
1.9830007267968772 (0.0, 50.0)
None
None
None
None
1.0 (52.0, 42.708313008125245)
1.201146716847929 (48.0, 43.86342439892262)
1.6831753501012243 (44.0, 44.8998886412873)
1.2421926037170992 (44.0, 44.8998886412873)
1.2704660333811328 (40.0, 45.8257569495584)
1.7197527411971696 (36.0, 46.647615158762406)
1.7476728983875611 (36.0, 46.647615158762406)
1.710301735047157 (28.0, 48.0)
0.7547367976448072 (28.0, 48.0)
1.7333236200137987 (24.0, 48.53864439804639)
1.8107133378881641 (20.0, 48.98979485566356)
1.2911436024877962 (20.0, 48.98979485566356)
1.1045554471203411 (15.999999999999986, 49.35585071701227)
1.0098217943042893 (15.999999999999986, 49.35585071701227)
0.9738769300083124 (12.000000000000014, 49.63869458396342)
0.922006746779475 (12.000000000000014, 49.63869458396342)
1.329671039806815 (8.0, 49.83974317750845)
1.506190990644704 (8.0, 49.83974317750845)
0.6764429611077365 (4.0, 49.95998398718719)
1.5762926007754208 (4.0, 49.95998398718719)
1.103335141612237 (0.0, 50.0)
0.9256196645444493 (0.0, 50.0)
None
0.87995199657907 (-4.0, 49.95998398718719)
1.937341762955767 (-4.0, 49.95998398718719)
1.9751299358457084 (-4.0, 49.95998398718719)
1.8461996241885552 (-8.0, 49.83974317750845)
1.0885968170252873 (-8.0, 49.83974317750845)
1.8217419545030982 (-8.0, 49.83974317750845)
1.9165583485055186 (-8.0, 49.83974317750845)
1.2881370516389843 (-12.0, 49.63869458396343)
1.4575180737704163 (-12.0, 49.63869458396343)
1.0594302381020213 (-12.0, 49.63869458396343)
1.0052890950344788 (-12.0, 49.63869458396343)
None
1.701817155790619 (-12.0, 49.63869458396343)
1.7963580986956709 (-16.0, 49.35585071701227)
None
1.166514856438134 (-16.0, 49.35585071701227)
1.4648730556792524 (-16.0, 49.35585071701227)
1.9756363415930764 (-16.0, 49.35585071701227)
0.49101701236390494 (-16.0, 49.35585071701227)
0.5448177987514834 (-16.0, 49.35585071701227)
1.4574841307423951 (-16.0, 49.35585071701227)
0.35073469547236386 (-16.0, 49.35585071701227)
0.8754984558469331 (-16.0, 49.35585071701227)
1.0852443591118397 (-16.0, 49.35585071701227)
0.8296258408309473 (-16.0, 49.35585071701227)
0.9223252454431671 (-16.0, 49.35585071701227)
1.3204916315237238 (-16.0, 49.35585071701227)
1.9381107373078208 (-12.0, 49.63869458396343)
1.071799170441557 (-16.0, 49.35585071701227)
1.9020580023997022 (-16.0, 49.35585071701227)
1.5315024037246228 (-12.0, 49.63869458396343)
1.573027019117539 (-16.0, 49.35585071701227)
0.9223014135203584 (-12.0, 49.63869458396343)
1.837181580934866 (-12.0, 49.63869458396343)
0.12878667759517853 (-12.0, 49.63869458396343)
1.7644808528351739 (-12.0, 49.63869458396343)
1.0740119628181748 (-12.0, 49.63869458396343)
1.2477390335674787 (-12.0, 49.63869458396343)
1.9863705123222342 (-12.0, 49.63869458396343)
1.3524844713400919 (-12.0, 49.63869458396343)
1.3395718385975932 (-8.0, 49.83974317750845)
1.9013601519360384 (-12.0, 49.63869458396343)
0.9294278431360853 (-8.0, 49.83974317750845)
1.9340204344029697 (-8.0, 49.83974317750845)
1.135642673928008 (-8.0, 49.83974317750845)
1.553506286531888 (-4.0, 49.95998398718719)
1.6868764447089049 (-8.0, 49.83974317750845)
1.2653352660265473 (-4.0, 49.95998398718719)
1.72085851655757 (-4.0, 49.95998398718719)
1.3620306161829 (-4.0, 49.95998398718719)
1.9613458516153772 (4.0, 49.95998398718719)
1.7239375819097122 (-4.0, 49.95998398718719)
1.6683900274212027 (4.0, 49.95998398718719)
1.6756277254330532 (0.0, 50.0)
1.6364661697724139 (4.0, 49.95998398718719)
1.9017880378460545 (8.0, 49.83974317750845)
1.8249945201200228 (4.0, 49.95998398718719)
None
None
None
None
None
None
None
None
None
None
0.0 (52.0, 42.708313008125245)
0.6239448638317892 (48.0, 43.86342439892262)
1.2719197868804548 (44.0, 44.8998886412873)
1.9692367707326597 (40.0, 45.8257569495584)
0.295613731083221 (40.0, 45.8257569495584)
1.0040925300460406 (36.0, 46.647615158762406)
1.8891678931447904 (32.0, 47.37087712930804)
0.7752034590667191 (32.0, 47.37087712930804)
1.4439414937134953 (28.0, 48.0)
1.4917099577254118 (28.0, 48.0)
1.6510739537778232 (24.0, 48.53864439804639)
None
1.829811847201981 (15.999999999999986, 49.35585071701227)
1.773686564881343 (15.999999999999986, 49.35585071701227)
1.1672918352720585 (12.000000000000014, 49.63869458396342)
1.1239553546873355 (12.000000000000014, 49.63869458396342)
1.577802799799707 (8.0, 49.83974317750845)
0.5681396174912651 (8.0, 49.83974317750845)
1.6244054604096265 (4.0, 49.95998398718719)
None
1.7807062993020337 (0.0, 50.0)
1.6753619037888585 (0.0, 50.0)
1.8691340337496867 (0.0, 50.0)
1.8787653742120898 (-4.0, 49.95998398718719)
1.6809813056968295 (-4.0, 49.95998398718719)
1.021408225450966 (-4.0, 49.95998398718719)
None
0.9720508567937837 (-8.0, 49.83974317750845)
1.0294184892304716 (-8.0, 49.83974317750845)
1.190628348163972 (-8.0, 49.83974317750845)
1.8602417692967979 (-8.0, 49.83974317750845)
None
1.0599588638326503 (-12.0, 49.63869458396343)
1.0053065326883632 (-12.0, 49.63869458396343)
1.501982741688555 (-12.0, 49.63869458396343)
0.7878886071153363 (-12.0, 49.63869458396343)
None
1.4105127743295782 (-12.0, 49.63869458396343)
None
None
1.8077702408725258 (-12.0, 49.63869458396343)
1.480326996863281 (-16.0, 49.35585071701227)
1.436431486801972 (-16.0, 49.35585071701227)
1.9769954595748724 (-16.0, 49.35585071701227)
1.3464407718311981 (-16.0, 49.35585071701227)
1.599279944654348 (-16.0, 49.35585071701227)
1.7242235667331405 (-16.0, 49.35585071701227)
1.6675335398030706 (-16.0, 49.35585071701227)
1.7803942837738143 (-16.0, 49.35585071701227)
1.171721440417123 (-12.0, 49.63869458396343)
1.1504779120475224 (-12.0, 49.63869458396343)
1.954738831103238 (-12.0, 49.63869458396343)
0.1839967173721935 (-12.0, 49.63869458396343)
1.6864081892117708 (-12.0, 49.63869458396343)
1.1471695919925684 (-12.0, 49.63869458396343)
0.9225855052868794 (-12.0, 49.63869458396343)
1.8651420197074626 (-8.0, 49.83974317750845)
1.1241209708811213 (-12.0, 49.63869458396343)
0.8905217451042549 (-8.0, 49.83974317750845)
1.905157628092462 (-12.0, 49.63869458396343)
0.22689881607315954 (-8.0, 49.83974317750845)
1.9369432616812712 (-8.0, 49.83974317750845)
0.9983672529895478 (-8.0, 49.83974317750845)
1.605322475376694 (-8.0, 49.83974317750845)
1.8407753568091763 (-8.0, 49.83974317750845)
1.7086196446619164 (-8.0, 49.83974317750845)
1.7028708992109844 (0.0, 50.0)
1.0798288578772222 (-4.0, 49.95998398718719)
1.8814275469053363 (-4.0, 49.95998398718719)
1.8223178597673757 (-4.0, 49.95998398718719)
1.989300164998047 (-4.0, 49.95998398718719)
1.8963241920452178 (4.0, 49.95998398718719)
1.545154555667045 (0.0, 50.0)
1.9233646186164122 (8.0, 49.83974317750845)
1.6163078614741642 (4.0, 49.95998398718719)
1.954176652641324 (8.0, 49.83974317750845)
None
None
None
None
None
None
None
None
None
None
None
None
None
None
1.0 (52.0, 42.708313008125245)
1.1557945106330902 (48.0, 43.86342439892262)
1.5499937513834203 (44.0, 44.8998886412873)
1.0427821329136198 (44.0, 44.8998886412873)
0.7487930381852524 (40.0, 45.8257569495584)
1.0290063784706827 (36.0, 46.647615158762406)
1.7490555584012621 (32.0, 47.37087712930804)
0.250283470850446 (32.0, 47.37087712930804)
0.8909388214627624 (28.0, 48.0)
0.9671359390956857 (28.0, 48.0)
0.6690507768714199 (24.0, 48.53864439804639)
1.7613136691246192 (24.0, 48.53864439804639)
1.9967954093452271 (15.999999999999986, 49.35585071701227)
0.9304714128778276 (15.999999999999986, 49.35585071701227)
1.9433744319052884 (12.000000000000014, 49.63869458396342)
1.9174083648387965 (12.000000000000014, 49.63869458396342)
1.6013951580182788 (8.0, 49.83974317750845)
0.6139657560702805 (8.0, 49.83974317750845)
1.557467296092301 (8.0, 49.83974317750845)
1.9159802607134964 (4.0, 49.95998398718719)
1.3331345110358592 (4.0, 49.95998398718719)
None
0.9137544790627236 (0.0, 50.0)
1.6775184927342903 (0.0, 50.0)
1.4088908176510642 (-4.0, 49.95998398718719)
0.43059408096712415 (-4.0, 49.95998398718719)
None
1.6446041184277242 (-8.0, 49.83974317750845)
0.8947966825722714 (-8.0, 49.83974317750845)
1.0779591011152276 (-8.0, 49.83974317750845)
1.187729557183609 (-8.0, 49.83974317750845)
None
1.7676631909472784 (-12.0, 49.63869458396343)
1.735130048364261 (-12.0, 49.63869458396343)
1.412891327028696 (-12.0, 49.63869458396343)
0.5876693651204218 (-12.0, 49.63869458396343)
None
0.4704632714395009 (-12.0, 49.63869458396343)
1.6113068306195213 (-12.0, 49.63869458396343)
1.5896069777397652 (-12.0, 49.63869458396343)
1.795326617486287 (-12.0, 49.63869458396343)
0.8319639122075587 (-12.0, 49.63869458396343)
1.399087214671741 (-12.0, 49.63869458396343)
1.9460655327162892 (-12.0, 49.63869458396343)
0.6489916058895322 (-12.0, 49.63869458396343)
1.9527843819611477 (-12.0, 49.63869458396343)
1.553371230496324 (-12.0, 49.63869458396343)
0.3909172742619396 (-12.0, 49.63869458396343)
None
0.9699132297886474 (-12.0, 49.63869458396343)
0.943888564477097 (-12.0, 49.63869458396343)
None
0.8848156256851265 (-12.0, 49.63869458396343)
1.9026394412619534 (-12.0, 49.63869458396343)
1.8223588417840082 (-12.0, 49.63869458396343)
1.6886942090707888 (-12.0, 49.63869458396343)
1.3969710278876326 (-8.0, 49.83974317750845)
1.2035109245170483 (-8.0, 49.83974317750845)
0.8643985927025227 (-8.0, 49.83974317750845)
1.9214740376116217 (-4.0, 49.95998398718719)
1.2018666108813172 (-8.0, 49.83974317750845)
1.1840238378633696 (-4.0, 49.95998398718719)
1.9401415661789079 (-8.0, 49.83974317750845)
0.9471097637400574 (-4.0, 49.95998398718719)
1.8714946282771376 (8.0, 49.83974317750845)
1.3904104091805987 (-4.0, 49.95998398718719)
1.6480959652386389 (0.0, 50.0)
1.3185600112365878 (0.0, 50.0)
1.6674604208579185 (0.0, 50.0)
1.770760372193942 (4.0, 49.95998398718719)
1.3397497137925556 (4.0, 49.95998398718719)
None
1.9527488476083805 (4.0, 49.95998398718719)
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
0.7540569588882318 (52.0, 42.708313008125245)
1.1742457027204407 (52.0, 42.708313008125245)
None
1.9645789963045712 (44.0, 44.8998886412873)
1.7418365451627382 (40.0, 45.8257569495584)
1.7633792686125203 (36.0, 46.647615158762406)
1.791406501536311 (36.0, 46.647615158762406)
1.2346429559240528 (32.0, 47.37087712930804)
1.225796447176836 (28.0, 48.0)
1.2827724862203023 (28.0, 48.0)
0.4113546927178044 (24.0, 48.53864439804639)
1.6355636340572963 (20.0, 48.98979485566356)
0.3630737889656748 (20.0, 48.98979485566356)
1.9025399084402246 (15.999999999999986, 49.35585071701227)
1.1492345155604682 (15.999999999999986, 49.35585071701227)
0.6226822548374916 (12.000000000000014, 49.63869458396342)
1.5816586407956634 (12.000000000000014, 49.63869458396342)
1.5592066169340106 (8.0, 49.83974317750845)
1.03570419301483 (8.0, 49.83974317750845)
1.4671107652612834 (4.0, 49.95998398718719)
0.49055653370445035 (4.0, 49.95998398718719)
None
0.4198005001104415 (0.0, 50.0)
1.4745176422182384 (0.0, 50.0)
1.7732028992816242 (-4.0, 49.95998398718719)
